"DMPPS","1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp)","Cofactor and Prosthetic Group Biosynthesis"
"GTHOr","Glutathione oxidoreductase","Cofactor and Prosthetic Group Biosynthesis"
"GTHPi_copy1","Glutathione peridoxase","Unassigned"
"GTHRDHpp","Glutathione hydralase (periplasmic)","Cofactor and Prosthetic Group Biosynthesis"
"GLYCtpp","Glycerol transport via channel (periplasm)","Transport, Inner Membrane"
"GLYK","Glycerol kinase","Alternate Carbon Metabolism"
"GLYOX","Hydroxyacylglutathione hydrolase","Methylglyoxal Metabolism"
"GLYOX3","Glyoxalase III","Methylglyoxal Metabolism"
"GTHRDabc2pp","Glutathione export via ABC system (cytoplasm to periplasm)","Transport, Inner Membrane"
"GLYTRS","Glycyl-tRNA synthetase","tRNA Charging"
"DMQMT","3-Dimethylubiquinonol 3-methyltransferase","Cofactor and Prosthetic Group Biosynthesis"
"GLYt2pp_copy1","Glycine transport in via proton symport (periplasm)","Transport, Inner Membrane"
"GLYt2pp_copy2","Glycine transport in via proton symport (periplasm)","Transport, Inner Membrane"
"GTHRDabcpp","Reduced glutathione via ABC system (periplasm)","Transport, Inner Membrane"
"GTHRDtex","Glutathione transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"GTHS","Glutathione synthetase","Cofactor and Prosthetic Group Biosynthesis"
"GLYt4pp","Glycine transport in via sodium symport (periplasm)","Transport, Inner Membrane"
"DMSOR1","Dimethyl sulfoxide reductase (Menaquinol 8)","Oxidative Phosphorylation"
"GLYtex","Glycine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"GMAND","GDP-D-mannose dehydratase","Cell Envelope Biosynthesis"
"GMHEPAT","D-glycero-D-manno-hepose 1-phosphate adenyltransferase","Lipopolysaccharide Biosynthesis / Recycling"
"GMHEPK","D-glycero-D-manno-heptose 7-phosphate kinase","Lipopolysaccharide Biosynthesis / Recycling"
"GMHEPPA","D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase","Lipopolysaccharide Biosynthesis / Recycling"
"GMPR","GMP reductase","Purine and Pyrimidine Biosynthesis"
"GTPCI","GTP cyclohydrolase I","Cofactor and Prosthetic Group Biosynthesis"
"GTPCII2","GTP cyclohydrolase II (25drapp)","Cofactor and Prosthetic Group Biosynthesis"
"GTPDPDP","Guanosine-5'-triphosphate,3'-diphosphate diphosphatase","Cofactor and Prosthetic Group Biosynthesis"
"GTPDPK","GTP diphosphokinase","Cofactor and Prosthetic Group Biosynthesis"
"GTPHs","GTP amine hydrolysis (spontaneous)","Nucleotide Salvage Pathway"
"GTPtex","GTP transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"GUACYC","Guanylate cyclase","Nucleotide Salvage Pathway"
"GUAD","Guanine deaminase","Nucleotide Salvage Pathway"
"GMPS2","GMP synthase","Purine and Pyrimidine Biosynthesis"
"GMPtex","GMP transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"GND","Phosphogluconate dehydrogenase","Pentose Phosphate Pathway"
"GNK","Gluconokinase","Alternate Carbon Metabolism"
"GOFUCR","GDP-4-oxo-L-fucose reductase","Cell Envelope Biosynthesis"
"GUAPRT","Guanine phosphoribosyltransferase","Nucleotide Salvage Pathway"
"GUAt2pp","Guanine transport in via proton symport (periplasm)","Transport, Inner Membrane"
"GP4GH","Gp4G hydrolase","Nucleotide Salvage Pathway"
"DMSOtex","Dimethyl sulfoxide transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"GPDDA1","Glycerophosphodiester phosphodiesterase (Glycerophosphocholine)","Glycerophospholipid Metabolism"
"GPDDA1pp","Glycerophosphodiester phosphodiesterase (Glycerophosphocholine)","Glycerophospholipid Metabolism"
"GPDDA2","Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine)","Glycerophospholipid Metabolism"
"GUAtex","Guanine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane"
"GUAtpp","Guanine transport via diffusion (periplasm)","Transport, Inner Membrane"
"GUI1","Glucuronate isomerase (D-glucuronate)","Alternate Carbon Metabolism"
"GUI2","Glucuronate isomerase (D-galacturonate)","Alternate Carbon Metabolism"
"GUR1PPpp","Glucuronate 1-phosphate phosphatase (periplasm)","Alternate Carbon Metabolism"
"GPDDA2pp","Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine)","Glycerophospholipid Metabolism"
"GPDDA3","Glycerophosphodiester phosphodiesterase (Glycerophosphoserine)","Glycerophospholipid Metabolism"
"H2O2tex","Hydrogen peroxide transport via diffusion (external)","Transport, Outer Membrane Porin"
"DMSOtpp","Dimethyl sulfoxide transport via diffusion (periplasm)","Transport, Inner Membrane"
"H2Otex","H2O transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"H2Otpp","H2O transport via diffusion (periplasm)","Transport, Inner Membrane"
"H2SO","Hydrogen sulfide oxidation","Inorganic Ion Transport and Metabolism"
"DMStex","Dimethyl sulfide transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"H2St1pp","H2s transport (periplasm)","Transport, Inner Membrane"
"DNMPPA","Dihydroneopterin monophosphate dephosphorylase","Cofactor and Prosthetic Group Biosynthesis"
"H2Stex","H2s transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"DNTPPA","Dihydroneopterin triphosphate pyrophosphatase","Cofactor and Prosthetic Group Biosynthesis"
"H2tex","Hydrogen transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"H2tpp","Hydrogen transport diffusion (periplasm)","Transport, Inner Membrane"
"HACD1","3-hydroxyacyl-CoA dehydrogenase (acetoacetyl-CoA)","Membrane Lipid Metabolism"
"EX_fe_e","Fe[e] Exchange","Extracellular exchange"
"DOGULNR","2,3 dioxo-L-gulonate reductase","Alternate Carbon Metabolism"
"HACD2","3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA)","Membrane Lipid Metabolism"
"HACD3","3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA)","Membrane Lipid Metabolism"
"DOPAtex","Dopamine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"HACD4","3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA)","Membrane Lipid Metabolism"
"HACD5","3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA)","Membrane Lipid Metabolism"
"HACD6","3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA)","Membrane Lipid Metabolism"
"HEMEOS","Heme O synthase","Cofactor and Prosthetic Group Biosynthesis"
"HEPK1","LPS heptose kinase I (LPS core synthesis)","Lipopolysaccharide Biosynthesis / Recycling"
"HACD7","3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA)","Membrane Lipid Metabolism"
"DOXRBCNtex","Doxorubicin transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"HACD8","3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA), peroxisomal","Membrane Lipid Metabolism"
"HADPCOADH3","3-hydroxyadipyl-CoA dehydrogenase (NAD+)","Alternate Carbon Metabolism"
"HBZOPT","Hydroxybenzoate octaprenyltransferase","Cofactor and Prosthetic Group Biosynthesis"
"HEPT1","Heptosyltransferase I (LPS core synthesis)","Lipopolysaccharide Biosynthesis / Recycling"
"HEPT2","Heptosyltransferase II (LPS core synthesis)","Lipopolysaccharide Biosynthesis / Recycling"
"HEPT3","Heptosyltransferase III (LPS core synthesis)","Lipopolysaccharide Biosynthesis / Recycling"
"HETZK","Hydroxyethylthiazole kinase","Cofactor and Prosthetic Group Biosynthesis"
"HCINNMt2rpp","3-hydroxycinnamic acid transport via proton symport, reversible (periplasm)","Transport, Inner Membrane"
"HCINNMtex","3-hydroxycinnamic acid transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"HCO3E","HCO3 equilibration reaction","Unassigned"
"HDCAtexi","Hexadecanoate transport via facilitated irreversible diffusion (extracellular to periplasm)","Transport, Outer Membrane"
"HEX1","Hexokinase (D-glucose:ATP)","Glycolysis/Gluconeogenesis"
"HEX4","Hexokinase (D-mannose:ATP)","Alternate Carbon Metabolism"
"HEX7","Hexokinase (D-fructose:ATP)","Alternate Carbon Metabolism"
"HDCEAtexi","Hexadecenoate transport via facilitated irreversible diffusion (extracellular to periplasm)","Transport, Outer Membrane"
"HG2abcpp","Mercury (Hg+2) ABC transporter (periplasm)","Inorganic Ion Transport and Metabolism"
"DOXRBCNtpp","Doxorubicin transport via TolC system","Transport, Outer Membrane"
"HG2t3pp","Mercury (Hg+2) transport out via proton antiport (periplasm)","Inorganic Ion Transport and Metabolism"
"HG2tex","Mercury (Hg+2) transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"ICDHyr","Isocitrate dehydrogenase (NADP)","Citric Acid Cycle"
"ICHORS_copy1","Isochorismate synthase","Cofactor and Prosthetic Group Biosynthesis"
"HISTD","Histidinol dehydrogenase","Histidine Metabolism"
"HISTP","Histidinol-phosphatase","Histidine Metabolism"
"ICHORS_copy2","Isochorismate synthase","Cofactor and Prosthetic Group Biosynthesis"
"ICHORT","Isochorismatase","Cofactor and Prosthetic Group Biosynthesis"
"HISTRS","Histidyl-tRNA synthetase","tRNA Charging"
"DPCOAK","Dephospho-CoA kinase","Cofactor and Prosthetic Group Biosynthesis"
"HISabcpp","L-histidine transport via ABC system (periplasm)","Transport, Inner Membrane"
"ICL","Isocitrate lyase","Anaplerotic Reactions"
"ICYSDS","ISC Cysteine desulfuration","Cofactor and Prosthetic Group Biosynthesis"
"IDOND","L-idonate 5-dehydrogenase","Alternate Carbon Metabolism"
"IDOND2","L-indonate 5-dehydrogenase (NADP)","Alternate Carbon Metabolism"
"HISt2rpp","L-histidine reversible transport via proton symport (periplasm)","Transport, Inner Membrane"
"HIStex","L-histidine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"DPR","2-dehydropantoate 2-reductase","Cofactor and Prosthetic Group Biosynthesis"
"HKNDDH","2-hydroxy-6-ketonona-2,4-dienedioic acid hydrolase","Alternate Carbon Metabolism"
"HKNTDH","2-hydroxy-6-ketononotrienedioate hydrolase","Alternate Carbon Metabolism"
"IDONt2rpp","L-idonate transport via proton symport, reversible (periplasm)","Transport, Inner Membrane"
"IDONtex","L-idonate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"IG3PS","Imidazole-glycerol-3-phosphate synthase","Histidine Metabolism"
"IGPDH","Imidazoleglycerol-phosphate dehydratase","Histidine Metabolism"
"IGPS","Indole-3-glycerol-phosphate synthase","Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"ILETA","Isoleucine transaminase","Valine, Leucine, and Isoleucine Metabolism"
"ILETRS","Isoleucyl-tRNA synthetase","tRNA Charging"
"HMBS","Hydroxymethylbilane synthase","Cofactor and Prosthetic Group Biosynthesis"
"HMPK1","Hydroxymethylpyrimidine kinase (ATP)","Cofactor and Prosthetic Group Biosynthesis"
"HOMt2pp","L-homoserineserine efflux via proton symport","Transport, Inner Membrane"
"HOMtex","L-homoserine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"HOPNTAL","4-hydroxy-2-oxopentanoate aldolase","Alternate Carbon Metabolism"
"HPPK2","6-hydroxymethyl-dihydropterin pyrophosphokinase","Cofactor and Prosthetic Group Biosynthesis"
"ILEabcpp","L-isoleucine transport via ABC system (periplasm)","Transport, Inner Membrane"
"ILEt2rpp","L-isoleucine reversible transport via proton symport (periplasm)","Transport, Inner Membrane"
"HPPPNDO","2,3-dihydroxypheylpropionate 1,2-dioxygenase","Alternate Carbon Metabolism"
"HPPPNt2rpp","3-(3-hydroxyphenyl)propionate transport via proton symport, reversible (periplasm)","Transport, Inner Membrane"
"DRPA","Deoxyribose-phosphate aldolase","Alternate Carbon Metabolism"
"HPPPNtex","3-(3-hydroxyphenyl)propionate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"HPYRI","Hydroxypyruvate isomerase","Alternate Carbon Metabolism"
"HPYRRx","Hydroxypyruvate reductase (NADH)","Alternate Carbon Metabolism"
"ILEtex","L-isoleucine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"IMPC","IMP cyclohydrolase","Purine and Pyrimidine Biosynthesis"
"IMPD","IMP dehydrogenase","Purine and Pyrimidine Biosynthesis"
"IMPtex","IMP transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"INDOLEt2pp","Indole transport via proton symport, irreversible (periplasm)","Transport, Inner Membrane"
"HPYRRy","Hydroxypyruvate reductase (NADPH)","Alternate Carbon Metabolism"
"HSDy","Homoserine dehydrogenase (NADPH)","Threonine and Lysine Metabolism"
"HSK","Homoserine kinase","Threonine and Lysine Metabolism"
"INDOLEt2rpp","Indole transport via proton symport, reversible (periplasm)","Transport, Inner Membrane"
"HSST","Homoserine O-succinyltransferase","Methionine Metabolism"
"INDOLEtex","Indole transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"DSBAO1","DsbA protein reoxidation reaction (aerobic)","Unassigned"
"INOSTt4pp","Na+/myo-inositol symporter (periplasm)","Transport, Inner Membrane"
"INSH","Inosine hydrolase","Nucleotide Salvage Pathway"
"INSK","Insosine kinase","Nucleotide Salvage Pathway"
"INSTtex","Inositol transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"HSTPT","Histidinol-phosphate transaminase","Histidine Metabolism"
"HXAND","Hypoxanthine dehydrogenase","Nucleotide Salvage Pathway"
"HXAtex","Hexanoate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"HXPRT","Hypoxanthine phosphoribosyltransferase (Hypoxanthine)","Nucleotide Salvage Pathway"
"HYD1pp","Hydrogenase (ubiquinone-8: 2 protons) (periplasm)","Oxidative Phosphorylation"
"HYD2pp","Hydrogenase (menaquinone8: 2 protons) (periplasm)","Oxidative Phosphorylation"
"HYD3pp","Hydrogenase (Demethylmenaquinone-8: 2 protons) (periplasm)","Oxidative Phosphorylation"
"HYPOE","Hypothetical enyme","Cofactor and Prosthetic Group Biosynthesis"
"HYXNtex","Hypoxanthine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"INSt2pp","Inosine transport in via proton symport (periplasm)","Transport, Inner Membrane"
"INStex","Inosine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane"
"IPDDI","Isopentenyl-diphosphate D-isomerase","Cofactor and Prosthetic Group Biosynthesis"
"IPDPS","1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)","Cofactor and Prosthetic Group Biosynthesis"
"IPMD","3-isopropylmalate dehydrogenase","Valine, Leucine, and Isoleucine Metabolism"
"HYXNtpp","Hypoxanthine transport (periplasm)","Transport, Inner Membrane"
"Htex","Proton transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"I2FE2SR","ISC [2Fe-2S] regeneration","Cofactor and Prosthetic Group Biosynthesis"
"IPPMIa","3-isopropylmalate dehydratase","Valine, Leucine, and Isoleucine Metabolism"
"IPPMIb","2-isopropylmalate hydratase","Valine, Leucine, and Isoleucine Metabolism"
"I2FE2SS","ISC [2Fe-2S] Synthesis","Cofactor and Prosthetic Group Biosynthesis"
"DSBAO2","DsbA protein reoxidation reaction (anaerobic)","Unassigned"
"I2FE2SS2","ISC [2Fe-2S] Synthesis II","Cofactor and Prosthetic Group Biosynthesis"
"I2FE2ST","ISC [2Fe-2S] Transfer","Cofactor and Prosthetic Group Biosynthesis"
"IPPS","2-isopropylmalate synthase","Valine, Leucine, and Isoleucine Metabolism"
"ISETACabcpp","Isethionate transport via ABC system (periplasm)","Transport, Inner Membrane"
"ISETACtex","Isethionate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"K2L4Aabcpp","KDO(2)-lipid IV A transport via ABC system (periplasm)","Transport, Inner Membrane"
"K2L4Aabctex","KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular)","Lipopolysaccharide Biosynthesis / Recycling"
"I4FE4SR","ISC [4Fe-4S] Reduction","Cofactor and Prosthetic Group Biosynthesis"
"I4FE4ST","ISC [4Fe-4S] Transfer","Cofactor and Prosthetic Group Biosynthesis"
"L_LACD3","L-Lactate dehydrogenase (menaquinone)","Oxidative Phosphorylation"
"KARA1","Ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)","Valine, Leucine, and Isoleucine Metabolism"
"KARA2","Ketol-acid reductoisomerase (2-Acetolactate)","Valine, Leucine, and Isoleucine Metabolism"
"L_LACt2rpp","L-lactate reversible transport via proton symport (periplasm)","Transport, Inner Membrane"
"LPLIPAL1G161pp","Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:1) (periplasm)","Glycerophospholipid Metabolism"
"L_LACtex","L-lactate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"LA4NTpp","4-amino-4-deoxy-L-arabinotransferase (LPS lipid A modification, periplasmic face of membrane))","Lipopolysaccharide Biosynthesis / Recycling"
"LACZ","B-galactosidase","Alternate Carbon Metabolism"
"LACZpp","B-galactosidase","Alternate Carbon Metabolism"
"LADGMDH","L-alanyl-gamma-D-glutamyl-meso-diaminopimelate hydrolase","Murein Recycling"
"LALADGLUtex","L-alanyl-D-glutamate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"LALADGLUtpp","L-alanyl-D-glutamate transport in via proton symport (periplasm)","Transport, Inner Membrane"
"KAS14","Beta-ketoacyl-ACP synthase","Membrane Lipid Metabolism"
"KAS15","Beta-ketoacyl-ACP synthase (2)","Membrane Lipid Metabolism"
"KDOCT2","3-deoxy-manno-octulosonate cytidylyltransferase","Lipopolysaccharide Biosynthesis / Recycling"
"KDOPP","3-deoxy-manno-octulosonate-8-phosphatase","Lipopolysaccharide Biosynthesis / Recycling"
"KDOPS","3-deoxy -D-manno-octulosonic -acid 8-phosphate synthase","Lipopolysaccharide Biosynthesis / Recycling"
"KG6PDC","3-keto-L-gulonate 6-phosphate decarboxylase","Alternate Carbon Metabolism"
"Kabcpp","Potassium ABC transporter (periplasm)","Inorganic Ion Transport and Metabolism"
"Kt2pp","Potassium transport in via proton symport (periplasm)","Inorganic Ion Transport and Metabolism"
"Kt3pp","Potassium transport out via proton antiport (periplasm)","Inorganic Ion Transport and Metabolism"
"Ktex","Potassium transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"L_LACD2","L-Lactate dehydrogenase (ubiquinone)","Oxidative Phosphorylation"
"LPLIPAL1G160pp","Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:0) (periplasm)","Glycerophospholipid Metabolism"
"LALALGLUtex","L-alanyl-L-glutamate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"LALALGLUtpp","L-alanyl-L-glutamate transport in via proton symport (periplasm)","Transport, Inner Membrane"
"LALDO2x","D-Lactaldehyde:NAD+ 1-oxidoreductase","Methylglyoxal Metabolism"
"LALDO3","L-Lactaldehyde:NADP+ 1-oxidoreductase","Methylglyoxal Metabolism"
"LALGP","L-alanyl-gamma-L-glutamate peptidase","Murein Recycling"
"LCADi","Lactaldehyde dehydrogenase","Alternate Carbon Metabolism"
"LCARR","Lacaldehyde reductase (R-propane-1,2-diol forming)","Methylglyoxal Metabolism"
"LCARS","Lacaldehyde reductase (S-propane-1,2-diol forming)","Alternate Carbon Metabolism"
"LCTSt3ipp","Lactose transport via proton aniport (periplasm)","Transport, Inner Membrane"
"MALTTRtexi","Maltotriose transport via diffusion (extracellular to periplasm) irreversible","Transport, Outer Membrane"
"MALTTTRabcpp","Maltotetraose transport via ABC system (periplasm)","Transport, Inner Membrane"
"LCTStex","Lactose transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"LCTStpp","Lactose transport via proton symport (periplasm)","Transport, Inner Membrane"
"MALTTTRtexi","MaltotetraoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible","Transport, Outer Membrane"
"LDH_D","D-lactate dehydrogenase","Pyruvate Metabolism"
"MALTabcpp","Maltose transport via ABC system (periplasm)","Transport, Inner Membrane"
"LPLIPAL1G180pp","Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:0) (periplasm)","Glycerophospholipid Metabolism"
"MALTptspp","Maltose transport via PEP:Pyr PTS (periplasm)","Transport, Inner Membrane"
"MALTtexi","MaltoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible","Transport, Outer Membrane"
"MALt2_2pp","Malate transport via proton symport (2 H) (periplasm)","Transport, Inner Membrane"
"LDH_D2","D-lactate dehydrogenase","Oxidative Phosphorylation"
"LEUTAi","Leucine transaminase (irreversible)","Valine, Leucine, and Isoleucine Metabolism"
"LEUTRS","Leucyl-tRNA synthetase","tRNA Charging"
"LEUabcpp","L-leucine transport via ABC system (periplasm)","Transport, Inner Membrane"
"LEUt2rpp","L-leucine reversible transport via proton symport (periplasm)","Transport, Inner Membrane"
"MALt2_3pp","Malate transport via proton symport (3 H) (periplasm)","Transport, Inner Membrane"
"MALt3pp","L-malate transport out via proton antiport (periplasm)","Transport, Inner Membrane"
"MALtex","Malate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"MAN1PT2","Mannose-1-phosphate guanylyltransferase (GDP)","Cell Envelope Biosynthesis"
"MAN6PI","Mannose-6-phosphate isomerase","Alternate Carbon Metabolism"
"LEUtex","L-leucine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"LGTHL","Lactoylglutathione lyase","Methylglyoxal Metabolism"
"LIPACabcpp","Lipid (cold) A transport via ABC system (periplasm)","Lipopolysaccharide Biosynthesis / Recycling"
"LIPAHT2ex","Core oligosaccharide lipid A:hexadecanoate transferase (n-C16:0) (extracellular membrane)","Lipopolysaccharide Biosynthesis / Recycling"
"LIPAHTex","Lipid A:hexadecanoate transferase (n-C16:0) (extracellular membrane)","Lipopolysaccharide Biosynthesis / Recycling"
"LIPAMPL","Lipoyl-adenylate protein ligase","Cofactor and Prosthetic Group Biosynthesis"
"LIPATPT","Lipoate-ATP adenylate transferase","Cofactor and Prosthetic Group Biosynthesis"
"MAN6Pt6_2pp","Mannose-6-phosphate transport via phosphate antiport (periplasm)","Transport, Inner Membrane"
"MAN6Ptex","Mannose 6-phosphate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"MANAO","Mannonate oxidoreductase","Alternate Carbon Metabolism"
"MANGLYCptspp","2-O-alpha-mannosyl-D-glycerate transport via PEP:Pyr PTS (periplasm)","Transport, Inner Membrane"
"LIPAabcpp","Lipid A transport via ABC system (periplasm)","Lipopolysaccharide Biosynthesis / Recycling"
"LIPAabctex","Lipid A transport via ABC system (periplasm to extracellular)","Lipopolysaccharide Biosynthesis / Recycling"
"MANGLYCtex","2-O-alpha-mannosyl-D-glycerate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"LPLIPAL1G181pp","Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:1) (periplasm)","Glycerophospholipid Metabolism"
"MANPGH","2-O-alpha-mannosyl-6-phosphate-D-glycerate hydrolase","Alternate Carbon Metabolism"
"MANptspp","D-mannose transport via PEP:Pyr PTS (periplasm)","Transport, Inner Membrane"
"MANtex","D-mannose transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"LIPOCT","Lipoyl(octanoyl) transferase","Cofactor and Prosthetic Group Biosynthesis"
"LIPOS","Lipoate synthase","Cofactor and Prosthetic Group Biosynthesis"
"LIPOt2pp","Lipoate transport via proton symport (periplasm)","Transport, Inner Membrane"
"LIPOtex","Lipoate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"MCITD","2-methylcitrate dehydratase","Alternate Carbon Metabolism"
"LPLIPAL2A120","Lysophospholipase L2 (2-acylglycerophosphotidate, n-C12:0)","Glycerophospholipid Metabolism"
"MCITL2","Methylisocitrate lyase","Alternate Carbon Metabolism"
"MCITS","2-methylcitrate synthase","Alternate Carbon Metabolism"
"MCOATA","Malonyl-CoA-ACP transacylase","Membrane Lipid Metabolism"
"MCPST","3-mercaptopyruvate sulfurtransferase","Cysteine Metabolism"
"MCTP1App","Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm)","Murein Biosynthesis"
"MCTP1Bpp","Murein crosslinking transpeptidase 1B:(A2pm->A2pm) (periplasm)","Murein Biosynthesis"
"MCTP2App","Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm)","Murein Biosynthesis"
"LPADSS","Lipid A disaccaride synthase","Lipopolysaccharide Biosynthesis / Recycling"
"LPLIPAL1A120pp","Lysophospholipase L1 (2-acylglycerophosphotidate, n-C12:0) (periplasm)","Glycerophospholipid Metabolism"
"LPLIPAL1A140pp","Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:0) (periplasm)","Glycerophospholipid Metabolism"
"LPLIPAL1A141pp","Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:1) (periplasm)","Glycerophospholipid Metabolism"
"LPLIPAL1A160pp","Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:0) (periplasm)","Glycerophospholipid Metabolism"
"LPLIPAL1A161pp","Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:1) (periplasm)","Glycerophospholipid Metabolism"
"LPLIPAL1A180pp","Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:0) (periplasm)","Glycerophospholipid Metabolism"
"LPLIPAL1A181pp","Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:1) (periplasm)","Glycerophospholipid Metabolism"
"MDDCP1pp","Murein D,D-carboxypeptidase (murein5px4p) (periplasm)","Murein Biosynthesis"
"MDDCP2pp","Murein D,D-carboxypeptidase (murein5px4px4p) (periplasm)","Murein Biosynthesis"
"MDDCP3pp","Murein D,D-carboxypeptidase (murein5p5p) (periplasm)","Murein Biosynthesis"
"LPLIPAL1E120pp","Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C12:0) (periplasm)","Glycerophospholipid Metabolism"
"LPLIPAL2A140","Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:0)","Glycerophospholipid Metabolism"
"LPLIPAL1E140pp","Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:0) (periplasm)","Glycerophospholipid Metabolism"
"LPLIPAL1E141pp","Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:1) (periplasm)","Glycerophospholipid Metabolism"
"MDDCP4pp","Murein D,D-carboxypeptidase (murein5p4p) (periplasm)","Murein Biosynthesis"
"MDDCP5pp","Murein D,D-carboxypeptidase (murein5p3p) (periplasm)","Murein Biosynthesis"
"MDDEP1pp","Murein D,D-endopeptidase (murein4px4p) (periplasm)","Murein Recycling"
"MDDEP2pp","Murein D,D-endopeptidase (murein3px4p) (periplasm)","Murein Recycling"
"LPLIPAL1E160pp","Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:0) (periplasm)","Glycerophospholipid Metabolism"
"LPLIPAL1E161pp","Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:1) (periplasm)","Glycerophospholipid Metabolism"
"MDDEP3pp","Murein D,D-endopeptidase (murein5px4p) (periplasm)","Murein Recycling"
"LPLIPAL2A141","Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:1)","Glycerophospholipid Metabolism"
"MDDEP4pp","Murein D,D-endopeptidase (murein4px4px4p) (periplasm)","Murein Recycling"
"MDH","Malate dehydrogenase","Citric Acid Cycle"
"MDH2","Malate dehydrogenase (ubiquinone 8 as acceptor)","Citric Acid Cycle"
"MDH3","Malate dehydrogenase (menaquinone 8 as acceptor)","Citric Acid Cycle"
